Id;RespP1;RespP2;RespP3;RespP4;RespP5;RespP6;Faciles;Intermedias;Dificiles;EtiquetaFinal;RF1;RF2;RF3;RF4;RF5;RF6;RF7;RF8;RF9;RF10;RF11;RF12;RF13;RF14;RF15;RF16;RF17;RF18;RF19;RF20;RF21;RF22;RF23;RF24;RF25;RF26;RF27;RF28;RF29;RF30;RF31;RF32;RF33;RF34;RF35;RF36;RF37;RF38;RF39;RF40;RF41;RF42;RF43;RF44;RF45;RF46;RF47;RF48;RF49;RF50;RF51;RF52;RF53;RF54;RF55;RF56;RF57;RF58;RF59;RF60;RF1;RF2;RF3;RF4;RF5;RF6;RF7;RF8;RF9;RF10;RF11;RF12;RF13;RF14;RF15;RF16;RF17;RF18;RF19;RF20;RF21;RF22;RF23;RF24;RF25;RF26;RF27;RF28;RF29;RF30;RF31;RF32;RF33;RF34;RF35;RF36;RF37;RF38;RF39;RF40;RF41;RF42;RF43;RF44;RF45;RF46;RF47;RF48;RF49;RF50;RF51;RF52;RF53;RF54;RF55;RF56;RF57;RF58;RF59;RF60
231;2;2;1;2;1;1;13;13;9;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;1;1;1;2;2;2;2;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;1;2;2;1;2;1;2;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;1;1;0;1;1;0;1;0;1;0;0;0;0;0;0;0
232;2;2;1;2;1;1;13;13;9;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;1;1;1;1;2;2;2;2;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;1;2;2;1;2;1;2;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;1;1;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;1;1;0;1;1;0;1;0;1;0;0;0;0;0;0;0
233;2;2;1;2;1;1;14;13;9;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;1;1;1;2;2;2;2;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;1;2;2;1;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;1;1;0;1;1;0;1;0;1;0;0;0;0;0;0;0
234;2;2;1;2;1;1;13;13;9;1;2;2;2;2;2;1;2;2;2;2;2;1;2;2;1;1;1;1;1;2;2;2;2;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;1;2;2;1;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;1;1;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;1;1;0;1;1;0;1;0;1;0;0;0;0;0;0;0
235;2;2;1;2;1;1;13;13;9;1;2;2;2;2;2;2;2;1;2;2;2;1;2;2;1;1;1;1;1;2;2;2;2;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;1;2;2;1;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;1;1;0;1;1;0;1;0;1;0;0;0;0;0;0;0
236;2;2;1;2;1;1;13;13;9;1;2;2;2;2;2;2;2;2;2;1;2;1;2;2;1;1;1;1;1;2;2;2;2;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;1;2;2;1;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;1;1;0;1;1;0;1;0;1;0;0;0;0;0;0;0
237;2;2;1;2;1;1;15;13;9;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;2;2;2;2;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;1;2;2;1;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;1;1;0;1;1;0;1;0;1;0;0;0;0;0;0;0
238;2;2;1;2;1;1;13;13;9;1;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;1;1;1;1;2;2;2;2;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;1;2;2;1;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;1;1;0;1;1;0;1;0;1;0;0;0;0;0;0;0
239;2;2;1;2;1;1;15;13;9;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;1;1;1;2;2;2;2;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;1;2;2;1;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;0;0;0;1;1;1;1;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;1;1;0;1;1;0;1;0;1;0;0;0;0;0;0;0
240;2;2;1;2;1;1;15;13;9;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;1;2;1;2;2;2;2;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;1;2;2;1;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0;1;0;1;1;1;1;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;1;1;0;1;1;0;1;0;1;0;0;0;0;0;0;0
241;2;2;1;2;1;1;14;12;9;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;1;1;1;2;1;2;2;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;1;2;2;1;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;1;1;0;1;1;0;1;0;1;0;0;0;0;0;0;0
242;2;2;1;2;1;1;14;14;9;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;1;1;1;2;2;2;2;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;1;2;2;1;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;1;1;0;1;1;0;1;0;1;0;0;0;0;0;0;0
243;2;2;1;2;1;1;14;14;9;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;1;1;1;2;2;2;2;1;1;2;1;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;1;2;2;1;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0;0;0;1;1;1;1;0;0;1;0;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;1;1;0;1;1;0;1;0;1;0;0;0;0;0;0;0
244;2;2;1;2;1;1;14;12;9;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;1;1;1;2;2;2;2;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;1;2;2;1;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;0;1;1;0;1;1;0;1;0;1;0;0;0;0;0;0;0
245;2;2;1;2;1;1;14;13;9;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;1;1;1;2;2;2;2;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;1;2;2;1;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;1;1;0;1;1;0;1;0;1;0;0;0;0;0;0;0
246;2;2;1;2;1;1;14;13;9;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;1;1;1;2;2;2;2;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;1;2;2;1;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;1;1;0;1;1;0;1;0;1;0;0;0;0;0;0;0
247;2;2;1;2;1;1;14;12;9;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;1;1;1;2;2;2;2;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;2;1;2;2;1;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;1;1;1;0;1;1;1;1;1;0;1;1;1;1;0;1;1;0;1;1;0;1;0;1;0;0;0;0;0;0;0
248;2;2;1;2;1;1;14;12;9;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;1;1;1;2;2;2;2;1;1;1;1;1;1;2;2;2;2;2;1;2;2;2;1;2;2;2;2;1;2;2;1;2;2;1;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;1;1;1;1;1;0;1;1;1;0;1;1;1;1;0;1;1;0;1;1;0;1;0;1;0;0;0;0;0;0;0
249;2;2;1;2;1;1;14;13;9;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;1;1;1;2;2;2;2;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;1;2;2;1;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;1;1;0;1;1;0;1;0;1;0;0;0;0;0;0;0
250;2;2;1;2;1;1;14;12;9;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;1;1;1;2;2;2;2;1;1;1;1;1;1;2;2;2;2;2;2;2;2;1;1;2;2;2;2;1;2;2;1;2;2;1;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;1;1;1;1;0;1;1;0;1;1;0;1;0;1;0;0;0;0;0;0;0
251;2;2;1;2;1;1;14;14;9;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;1;1;1;2;2;2;2;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;1;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;0;1;0;1;0;0;0;0;0;0;0
252;2;2;1;2;1;1;14;12;9;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;1;1;1;2;2;2;2;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;1;1;2;2;2;1;2;2;1;2;2;1;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;1;1;1;0;1;1;0;1;1;0;1;0;1;0;0;0;0;0;0;0
253;2;2;1;2;1;1;14;13;8;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;1;1;1;2;2;2;2;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;1;2;2;1;2;1;2;2;1;2;2;1;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0;1;1;0;1;0;1;1;0;1;1;0;1;0;1;0;0;0;0;0;0;0
254;2;2;1;2;1;1;14;13;10;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;1;1;1;2;2;2;2;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;1;1;0;1;0;1;0;0;0;0;0;0;0
255;2;2;1;2;1;1;14;13;8;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;1;1;1;2;2;2;2;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;1;1;2;2;1;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;1;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0
256;2;2;1;2;1;1;14;13;9;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;1;1;1;2;2;2;2;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;1;2;2;1;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;1;1;0;1;1;0;1;0;1;0;0;0;0;0;0;0
257;2;2;1;2;1;1;14;13;10;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;1;1;1;2;2;2;2;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;1;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;1;1;1;1;1;0;1;0;1;0;0;0;0;0;0;0
258;2;2;1;2;1;1;14;13;10;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;1;1;1;2;2;2;2;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;1;2;2;2;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;1;1;0;1;1;1;1;0;1;0;0;0;0;0;0;0
259;2;2;1;2;1;1;14;13;8;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;1;1;1;2;2;2;2;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;1;2;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0
260;2;2;1;2;1;1;14;13;10;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;1;1;1;2;2;2;2;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;1;2;2;1;2;1;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;1;1;0;1;1;0;1;0;1;0;1;0;0;0;0;0
261;2;3;2;2;2;1;19;15;11;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;1;2;2;1;2;1;2;2;2;1;1;2;2;1;2;2;1;2;1;1;2;2;2;1;2;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;1;1;0;1;0;1;1;1;0;0;1;1;0;1;1;0;1;0;0;1;1;1;0;1;0;0
262;2;3;2;2;2;1;18;15;11;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;1;2;2;1;2;1;2;2;2;1;1;2;2;1;2;2;1;2;1;1;2;2;2;1;2;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;1;1;0;1;0;1;1;1;0;0;1;1;0;1;1;0;1;0;0;1;1;1;0;1;0;0
263;2;3;2;2;2;1;17;15;11;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;1;2;2;1;2;1;2;2;2;1;1;2;2;1;2;2;1;2;1;1;2;2;2;1;2;1;1;0;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;1;1;0;1;0;1;1;1;0;0;1;1;0;1;1;0;1;0;0;1;1;1;0;1;0;0
264;2;3;2;2;2;1;17;15;11;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;1;2;2;1;2;1;2;2;2;1;1;2;2;1;2;2;1;2;1;1;2;2;2;1;2;1;1;0;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;1;1;0;1;0;1;1;1;0;0;1;1;0;1;1;0;1;0;0;1;1;1;0;1;0;0
265;2;3;2;2;2;1;17;15;11;2;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;1;2;2;1;2;1;2;2;2;1;1;2;2;1;2;2;1;2;1;1;2;2;2;1;2;1;1;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;1;1;0;1;0;1;1;1;0;0;1;1;0;1;1;0;1;0;0;1;1;1;0;1;0;0
266;2;3;2;2;2;1;17;15;11;2;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;1;2;2;1;2;1;2;2;2;1;1;2;2;1;2;2;1;2;1;1;2;2;2;1;2;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;1;1;0;1;0;1;1;1;0;0;1;1;0;1;1;0;1;0;0;1;1;1;0;1;0;0
267;2;3;2;2;2;1;17;15;11;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;1;2;2;1;2;1;2;2;2;1;1;2;2;1;2;2;1;2;1;1;2;2;2;1;2;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;1;1;0;1;0;1;1;1;0;0;1;1;0;1;1;0;1;0;0;1;1;1;0;1;0;0
268;2;3;2;2;2;1;18;15;11;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;1;2;2;1;2;1;2;2;2;1;1;2;2;1;2;2;1;2;1;1;2;2;2;1;2;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;1;1;0;1;0;1;1;1;0;0;1;1;0;1;1;0;1;0;0;1;1;1;0;1;0;0
269;2;3;2;2;2;1;17;15;11;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;1;2;2;1;2;1;2;2;2;1;1;2;2;1;2;2;1;2;1;1;2;2;2;1;2;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;1;1;0;1;0;1;1;1;0;0;1;1;0;1;1;0;1;0;0;1;1;1;0;1;0;0
270;2;3;2;2;2;1;17;15;11;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;1;2;2;1;2;1;2;2;2;1;1;2;2;1;2;2;1;2;1;1;2;2;2;1;2;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;1;1;0;1;0;1;1;1;0;0;1;1;0;1;1;0;1;0;0;1;1;1;0;1;0;0
271;2;3;2;2;2;1;18;15;11;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;1;2;2;1;2;1;2;2;2;1;1;2;2;1;2;2;1;2;1;1;2;2;2;1;2;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;1;1;0;1;0;1;1;1;0;0;1;1;0;1;1;0;1;0;0;1;1;1;0;1;0;0
272;2;3;2;2;2;1;17;15;11;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;1;2;2;2;2;2;1;2;2;1;2;1;2;2;2;1;1;2;2;1;2;2;1;2;1;1;2;2;2;1;2;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;1;1;0;1;0;1;1;1;0;0;1;1;0;1;1;0;1;0;0;1;1;1;0;1;0;0
273;2;3;2;2;2;1;17;14;11;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2;2;1;2;2;2;2;2;1;2;2;1;2;1;2;2;2;1;1;2;2;1;2;2;1;2;1;1;2;2;2;1;2;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;1;1;1;0;1;1;1;1;1;0;1;1;0;1;0;1;1;1;0;0;1;1;0;1;1;0;1;0;0;1;1;1;0;1;0;0
274;2;3;2;2;2;1;18;16;11;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;1;2;1;2;2;2;1;1;2;2;1;2;2;1;2;1;1;2;2;2;1;2;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;1;1;0;1;0;1;1;1;0;0;1;1;0;1;1;0;1;0;0;1;1;1;0;1;0;0
275;2;3;2;2;2;1;18;14;11;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;2;2;2;2;2;1;2;2;1;2;1;2;2;2;1;1;2;2;1;2;2;1;2;1;1;2;2;2;1;2;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;0;1;1;1;1;1;0;1;1;0;1;0;1;1;1;0;0;1;1;0;1;1;0;1;0;0;1;1;1;0;1;0;0
276;2;3;2;2;2;1;18;16;11;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;1;2;1;2;2;2;1;1;2;2;1;2;2;1;2;1;1;2;2;2;1;2;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;0;1;0;1;1;1;0;0;1;1;0;1;1;0;1;0;0;1;1;1;0;1;0;0
277;2;3;2;2;2;1;18;15;11;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;1;2;2;1;2;1;2;2;2;1;1;2;2;1;2;2;1;2;1;1;2;2;2;1;2;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;1;1;0;1;0;1;1;1;0;0;1;1;0;1;1;0;1;0;0;1;1;1;0;1;0;0
278;2;3;2;2;2;1;18;14;11;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;1;2;2;2;1;2;2;1;2;1;2;2;2;1;1;2;2;1;2;2;1;2;1;1;2;2;2;1;2;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;0;1;1;1;0;1;1;0;1;0;1;1;1;0;0;1;1;0;1;1;0;1;0;0;1;1;1;0;1;0;0
279;2;3;2;2;2;1;18;16;11;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;1;2;1;2;2;2;1;1;2;2;1;2;2;1;2;1;1;2;2;2;1;2;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;1;1;1;0;1;0;1;1;1;0;0;1;1;0;1;1;0;1;0;0;1;1;1;0;1;0;0
280;2;3;2;2;2;1;18;16;11;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;2;2;1;1;2;2;1;2;2;1;2;1;1;2;2;2;1;2;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;1;1;0;1;1;0;1;0;0;1;1;1;0;1;0;0
281;2;3;2;2;2;1;18;15;11;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;1;2;2;1;2;1;2;2;2;1;1;2;2;1;2;2;1;2;1;1;2;2;2;1;2;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;1;1;0;1;0;1;1;1;0;0;1;1;0;1;1;0;1;0;0;1;1;1;0;1;0;0
